order_date,product,category,region,quantity,sales,profit,year,month,month_name,year_month
2014-01-12,"Kleencut Box Cutter, Steel",Office Supplies,Oceania,2,40.86,-15.72,2014,1,Jan,2014-01-01
2014-02-12,"Enermax Router, Erganomic",Technology,Oceania,9,2074.734,276.534,2014,2,Feb,2014-02-01
2014-02-12,"Global Leather and Oak Executive Chair, Black",Furniture,West,4,963.136,108.3528,2014,2,Feb,2014-02-01
2014-02-12,"Safco Library with Doors, Pine",Furniture,EMEA,4,1564.56,782.28,2014,2,Feb,2014-02-01
2014-02-12,"Sharp Wireless Fax, Color",Technology,Central,6,1822.536,385.776,2014,2,Feb,2014-02-01
2014-02-12,"Cisco Audio Dock, with Caller ID",Technology,Oceania,4,655.452,240.252,2014,2,Feb,2014-02-01
2014-02-12,"Okidata Receipt Printer, Durable",Technology,North,3,369.09,14.76,2014,2,Feb,2014-02-01
2014-02-12,"Safco Classic Bookcase, Pine",Furniture,Oceania,3,1186.65,-39.6,2014,2,Feb,2014-02-01
2014-02-12,"Harbour Creations Swivel Stool, Adjustable",Furniture,North,7,681.744,187.404,2014,2,Feb,2014-02-01
2014-02-12,"Hamilton Beach Refrigerator, Black",Office Supplies,Africa,1,499.56,89.91,2014,2,Feb,2014-02-01
2014-02-12,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,East,2,147.568,-3.6892,2014,2,Feb,2014-02-01
2014-02-12,"Brother Copy Machine, High-Speed",Technology,EMEA,1,262.29,28.83,2014,2,Feb,2014-02-01
2014-02-12,"Kleencut Trimmer, Steel",Office Supplies,Oceania,6,220.482,-14.778,2014,2,Feb,2014-02-01
2014-02-12,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,West,3,88.776,7.7679,2014,2,Feb,2014-02-01
2014-02-12,"Memorex Memory Card, Programmable",Technology,Oceania,2,186.786,8.286,2014,2,Feb,2014-02-01
2014-02-12,"OIC Thumb Tacks, Metal",Office Supplies,Southeast Asia,8,60.1656,-45.4344,2014,2,Feb,2014-02-01
2014-02-12,"Fellowes Trays, Industrial",Office Supplies,EMEA,1,57.87,13.86,2014,2,Feb,2014-02-01
2014-02-12,"Ibico 3-Hole Punch, Durable",Office Supplies,Oceania,2,57.51,8.91,2014,2,Feb,2014-02-01
2014-02-12,"Fiskars Trimmer, Steel",Office Supplies,Africa,1,41.7,4.98,2014,2,Feb,2014-02-01
2014-02-12,"Rubbermaid Door Stop, Black",Furniture,Oceania,1,39.42,2.61,2014,2,Feb,2014-02-01
2014-02-12,"Cardinal Binder, Clear",Office Supplies,Oceania,4,47.844,21.204,2014,2,Feb,2014-02-01
2014-02-12,"Hon Removable Labels, Laser Printer Compatible",Office Supplies,Africa,2,20.16,6.42,2014,2,Feb,2014-02-01
2014-02-12,Avery 473,Office Supplies,East,2,20.7,9.936,2014,2,Feb,2014-02-01
2014-02-12,"Wilson Jones Binder Covers, Clear",Office Supplies,Oceania,5,47.925,7.875,2014,2,Feb,2014-02-01
2014-02-12,"Acco Hole Reinforcements, Economy",Office Supplies,North,3,13.32,2.22,2014,2,Feb,2014-02-01
2014-02-12,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,West,7,21.336,7.7343,2014,2,Feb,2014-02-01
2014-02-12,"Wilson Jones Binder Covers, Clear",Office Supplies,Oceania,1,9.585,1.575,2014,2,Feb,2014-02-01
2014-02-12,"SanDisk Parchment Paper, Multicolor",Office Supplies,EMEA,2,36.24,7.2,2014,2,Feb,2014-02-01
2014-02-12,"Cardinal Binder Covers, Economy",Office Supplies,Central,1,12.0,0.48,2014,2,Feb,2014-02-01
2014-03-12,"Breville Stove, Red",Office Supplies,Africa,1,561.54,101.07,2014,3,Mar,2014-03-01
2014-03-12,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Central,4,895.92,421.0824,2014,3,Mar,2014-03-01
2014-03-12,"Harbour Creations Chairmat, Red",Furniture,Southeast Asia,14,735.84,201.6,2014,3,Mar,2014-03-01
2014-03-12,Nortel Meridian M5316 Digital phone,Technology,East,5,776.85,-181.265,2014,3,Mar,2014-03-01
2014-03-12,"Harbour Creations Steel Folding Chair, Black",Furniture,North,5,238.65,-162.3,2014,3,Mar,2014-03-01
2014-03-12,"Office Star Bag Chairs, Set of Two",Furniture,EMEA,6,346.14,17.28,2014,3,Mar,2014-03-01
2014-03-12,"Dania Corner Shelving, Metal",Furniture,North,3,194.448,24.288,2014,3,Mar,2014-03-01
2014-03-12,"SanDisk Numeric Keypad, Bluetooth",Technology,North,3,111.12,23.28,2014,3,Mar,2014-03-01
2014-03-12,"Ikea Floating Shelf Set, Traditional",Furniture,Southeast Asia,3,321.9426,-168.6474,2014,3,Mar,2014-03-01
2014-03-12,"Okidata Calculator, Wireless",Technology,North,3,104.58,33.42,2014,3,Mar,2014-03-01
2014-03-12,"Hon Executive Leather Armchair, Adjustable",Furniture,North,2,485.024,-18.216,2014,3,Mar,2014-03-01
2014-03-12,"Dania 3-Shelf Cabinet, Pine",Furniture,North,3,428.4,38.52,2014,3,Mar,2014-03-01
2014-03-12,"Motorola Speaker Phone, with Caller ID",Technology,Caribbean,5,346.08,108.08,2014,3,Mar,2014-03-01
2014-03-12,"Epson Card Printer, Red",Technology,North,1,111.4,51.24,2014,3,Mar,2014-03-01
2014-03-12,"Tenex File Cart, Single Width",Office Supplies,Caribbean,5,357.76,58.06,2014,3,Mar,2014-03-01
2014-03-12,"HP Fax Machine, Laser",Technology,North,3,449.91,-90.0,2014,3,Mar,2014-03-01
2014-03-12,"Ibico Binding Machine, Economy",Office Supplies,Caribbean,7,239.96,91.14,2014,3,Mar,2014-03-01
2014-03-12,"Rogers Trays, Single Width",Office Supplies,Africa,2,123.42,8.58,2014,3,Mar,2014-03-01
2014-03-12,"Rogers Shelving, Wire Frame",Office Supplies,Africa,1,61.2,18.96,2014,3,Mar,2014-03-01
2014-03-12,"GlobeWeis Interoffice Envelope, Recycled",Office Supplies,Africa,6,279.72,81.0,2014,3,Mar,2014-03-01
2014-03-12,"Eldon Lockers, Wire Frame",Office Supplies,North,2,393.96,78.78,2014,3,Mar,2014-03-01
2014-03-12,"Novimex Bag Chairs, Set of Two",Furniture,Central,3,96.42,12.48,2014,3,Mar,2014-03-01
2014-03-12,"Eldon Shelving, Single Width",Office Supplies,North,5,242.25,0.0,2014,3,Mar,2014-03-01
2014-03-12,"Memorex Numeric Keypad, USB",Technology,Southeast Asia,4,91.2024,-53.3976,2014,3,Mar,2014-03-01
2014-03-12,"Advantus Staples, Bulk Pack",Office Supplies,Africa,12,130.32,51.84,2014,3,Mar,2014-03-01
2014-03-12,"Lesro Coffee Table, Fully Assembled",Furniture,EMEA,1,101.388,-149.562,2014,3,Mar,2014-03-01
2014-03-12,KI Adjustable-Height Table,Furniture,East,3,154.764,-46.4292,2014,3,Mar,2014-03-01
2014-03-12,"Ames Clasp Envelope, with clear poly window",Office Supplies,EMEA,4,42.96,5.04,2014,3,Mar,2014-03-01
2014-03-12,"Acco Binder, Durable",Office Supplies,North,5,74.925,14.925,2014,3,Mar,2014-03-01
2014-03-12,"Acco Hole Reinforcements, Clear",Office Supplies,Africa,4,24.48,0.96,2014,3,Mar,2014-03-01
2014-03-12,"Avery Removable Labels, 5000 Label Set",Office Supplies,Oceania,3,20.034,-1.386,2014,3,Mar,2014-03-01
2014-03-12,"Avery Binder Covers, Recycled",Office Supplies,Africa,1,11.43,4.11,2014,3,Mar,2014-03-01
2014-03-12,"Advantus Rubber Bands, Bulk Pack",Office Supplies,North,3,44.793,11.403,2014,3,Mar,2014-03-01
2014-03-12,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,East,4,63.88,24.9132,2014,3,Mar,2014-03-01
2014-03-12,"Tenex Folders, Blue",Office Supplies,Southeast Asia,2,38.5452,13.4652,2014,3,Mar,2014-03-01
2014-03-12,Desktop 3-Pocket Hot File,Office Supplies,East,1,43.28,3.246,2014,3,Mar,2014-03-01
2014-03-12,"Stiletto Ruler, Easy Grip",Office Supplies,Central,4,44.0,3.52,2014,3,Mar,2014-03-01
2014-03-12,"Elite Shears, High Speed",Office Supplies,Caribbean,3,75.216,-16.944,2014,3,Mar,2014-03-01
2014-03-12,"Ibico Hole Reinforcements, Durable",Office Supplies,Central,3,16.98,4.02,2014,3,Mar,2014-03-01
2014-03-12,"Cameo Business Envelopes, Security-Tint",Office Supplies,Caribbean,3,27.12,4.38,2014,3,Mar,2014-03-01
2014-03-12,"Hon Round Labels, Laser Printer Compatible",Office Supplies,Central,5,22.2,9.3,2014,3,Mar,2014-03-01
2014-03-12,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,East,1,26.72,11.7568,2014,3,Mar,2014-03-01
2014-03-12,"Stiletto Ruler, Easy Grip",Office Supplies,South,4,17.6,-22.88,2014,3,Mar,2014-03-01
2014-03-12,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,East,1,12.294,-8.6058,2014,3,Mar,2014-03-01
2014-03-12,"Kleencut Ruler, Serrated",Office Supplies,Central Asia,1,10.26,2.76,2014,3,Mar,2014-03-01
2014-03-12,"Fiskars Box Cutter, High Speed",Office Supplies,EMEA,1,14.208,-8.892,2014,3,Mar,2014-03-01
2014-03-12,"Hon Round Labels, Laser Printer Compatible",Office Supplies,South,5,8.88,-4.02,2014,3,Mar,2014-03-01
2014-03-12,"Wilson Jones Hole Reinforcements, Economy",Office Supplies,Africa,1,4.53,2.25,2014,3,Mar,2014-03-01
2014-03-12,"Eaton Memo Slips, 8.5 x 11",Office Supplies,EMEA,1,7.152,-5.928,2014,3,Mar,2014-03-01
2014-04-12,"Hamilton Beach Refrigerator, Red",Office Supplies,Africa,2,1000.26,90.0,2014,4,Apr,2014-04-01
2014-04-12,"Eldon Lockers, Blue",Office Supplies,Central,9,1603.071,-0.189,2014,4,Apr,2014-04-01
2014-04-12,"Hamilton Beach Refrigerator, Silver",Office Supplies,Africa,2,1001.76,110.16,2014,4,Apr,2014-04-01
2014-04-12,"Dania Corner Shelving, Pine",Furniture,EMEA,4,493.68,54.24,2014,4,Apr,2014-04-01
2014-04-12,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,West,5,199.95,21.9945,2014,4,Apr,2014-04-01
2014-04-12,"Epson Inkjet, Durable",Technology,Africa,1,306.63,101.16,2014,4,Apr,2014-04-01
2014-04-12,"Motorola Audio Dock, Cordless",Technology,Africa,1,176.22,45.81,2014,4,Apr,2014-04-01
2014-04-12,"Okidata Receipt Printer, White",Technology,EMEA,1,121.32,7.26,2014,4,Apr,2014-04-01
2014-04-12,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,West,7,41.86,14.2324,2014,4,Apr,2014-04-01
2014-04-12,"Wilson Jones 3-Hole Punch, Recycled",Office Supplies,Africa,1,28.35,8.49,2014,4,Apr,2014-04-01
2014-04-12,"Harbour Creations Round Labels, 5000 Label Set",Office Supplies,Africa,4,28.56,11.04,2014,4,Apr,2014-04-01
2014-04-12,"Rogers Box, Industrial",Office Supplies,Central,2,24.45,-24.45,2014,4,Apr,2014-04-01
2014-04-12,Newell 321,Office Supplies,South,8,20.992,2.3616,2014,4,Apr,2014-04-01
2014-04-12,"GlobeWeis Manila Envelope, Recycled",Office Supplies,Central,2,26.19,-0.03,2014,4,Apr,2014-04-01
2014-04-12,Kingston Digital DataTraveler 32GB USB 2.0,Technology,East,2,27.12,-4.746,2014,4,Apr,2014-04-01
2014-04-12,Sterilite Officeware Hinged File Box,Office Supplies,East,2,16.768,1.4672,2014,4,Apr,2014-04-01
2014-04-12,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,Central,3,11.364,-17.046,2014,4,Apr,2014-04-01
2014-04-12,"Tenex Light Bulb, Erganomic",Furniture,EMEA,1,17.55,0.87,2014,4,Apr,2014-04-01
2014-04-12,"Harbour Creations File Folder Labels, Laser Printer Compatible",Office Supplies,Central,1,3.492,-1.648,2014,4,Apr,2014-04-01
2014-04-12,Pencil and Crayon Sharpener,Office Supplies,South,1,1.752,0.1533,2014,4,Apr,2014-04-01
2014-05-12,"Canon Fax and Copier, Digital",Technology,South,4,508.26144,192.50144,2014,5,May,2014-05-01
2014-05-12,"Hoover Stove, Black",Office Supplies,Central,3,1533.33,-34.11,2014,5,May,2014-05-01
2014-05-12,Bestar Classic Bookcase,Furniture,West,7,209.979,-356.9643,2014,5,May,2014-05-01
2014-05-12,"Motorola Speaker Phone, Cordless",Technology,South,3,238.734,-139.266,2014,5,May,2014-05-01
2014-05-12,"SAFCO Swivel Stool, Adjustable",Furniture,Central,2,227.24,6.8,2014,5,May,2014-05-01
2014-05-12,"Samsung Speaker Phone, Cordless",Technology,Southeast Asia,4,378.27,75.63,2014,5,May,2014-05-01
2014-05-12,"Hon Rocking Chair, Red",Furniture,Oceania,6,470.232,-7.848,2014,5,May,2014-05-01
2014-05-12,"Rogers Lockers, Blue",Office Supplies,North Asia,1,211.62,10.56,2014,5,May,2014-05-01
2014-05-12,"Belkin Keyboard, USB",Technology,Africa,2,168.18,11.76,2014,5,May,2014-05-01
2014-05-12,"Hoover Toaster, Black",Office Supplies,Central,3,224.289,87.219,2014,5,May,2014-05-01
2014-05-12,"Canon Personal Copier, High-Speed",Technology,Central,2,187.54416,24.02416,2014,5,May,2014-05-01
2014-05-12,"Enermax Memory Card, Erganomic",Technology,Central,3,168.3,-10.17,2014,5,May,2014-05-01
2014-05-12,"Sanford Canvas, Water Color",Office Supplies,Central,2,107.4,0.0,2014,5,May,2014-05-01
2014-05-12,"Green Bar Cards & Envelopes, 8.5 x 11",Office Supplies,Central,3,157.59,28.35,2014,5,May,2014-05-01
2014-05-12,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",Office Supplies,West,6,37.44,16.848,2014,5,May,2014-05-01
2014-05-12,"Binney & Smith Sketch Pad, Water Color",Office Supplies,North Asia,2,99.0,13.86,2014,5,May,2014-05-01
2014-05-12,"Brother Fax and Copier, Digital",Technology,EMEA,1,76.452,-87.948,2014,5,May,2014-05-01
2014-05-12,"Deflect-O Frame, Erganomic",Furniture,EMEA,2,86.928,-126.072,2014,5,May,2014-05-01
2014-05-12,"Fiskars Scissors, High Speed",Office Supplies,Central,4,92.64,44.4,2014,5,May,2014-05-01
2014-05-12,"Cameo Business Envelopes, Recycled",Office Supplies,North Asia,4,63.0,13.8,2014,5,May,2014-05-01
2014-05-12,"GlobeWeis Interoffice Envelope, with clear poly window",Office Supplies,EMEA,1,51.36,14.37,2014,5,May,2014-05-01
2014-05-12,"Acco Binding Machine, Durable",Office Supplies,EMEA,1,52.59,12.6,2014,5,May,2014-05-01
2014-05-12,"Rubbermaid Frame, Duo Pack",Furniture,EMEA,1,109.95,12.09,2014,5,May,2014-05-01
2014-05-12,"Enermax Message Books, Multicolor",Office Supplies,North,6,95.64,23.88,2014,5,May,2014-05-01
2014-05-12,Safco Commercial Shelving,Office Supplies,Central,2,74.416,-14.8832,2014,5,May,2014-05-01
2014-05-12,"Eldon Box, Single Width",Office Supplies,North Asia,5,51.45,20.55,2014,5,May,2014-05-01
2014-05-12,"Elite Shears, Serrated",Office Supplies,Oceania,2,52.452,-2.628,2014,5,May,2014-05-01
2014-05-12,"Okidata Phone, Red",Technology,Oceania,2,100.8,15.12,2014,5,May,2014-05-01
2014-05-12,"Brother Fax and Copier, Color",Technology,EMEA,2,154.344,-138.936,2014,5,May,2014-05-01
2014-05-12,"Avery Binder Covers, Clear",Office Supplies,Central,2,21.06,4.8,2014,5,May,2014-05-01
2014-05-12,"Stanley Pens, Blue",Office Supplies,Central,3,30.15,14.76,2014,5,May,2014-05-01
2014-05-12,"Avery Binder Covers, Clear",Office Supplies,Central Asia,3,31.59,5.31,2014,5,May,2014-05-01
2014-05-12,"Enermax Parchment Paper, Multicolor",Office Supplies,Central,1,11.2,4.58,2014,5,May,2014-05-01
2014-05-12,"Wilson Jones Binding Machine, Clear",Office Supplies,Caribbean,2,51.648,1.288,2014,5,May,2014-05-01
2014-05-12,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,East,3,43.92,12.7368,2014,5,May,2014-05-01
2014-05-12,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,West,2,26.032,9.4366,2014,5,May,2014-05-01
2014-05-12,"Tenex Trays, Wire Frame",Office Supplies,EMEA,1,21.312,-5.328,2014,5,May,2014-05-01
2014-05-12,"Novimex Legal Exhibit Labels, 5000 Label Set",Office Supplies,Canada,2,21.72,2.82,2014,5,May,2014-05-01
2014-05-12,"Jiffy Peel and Seal, with clear poly window",Office Supplies,North,1,23.55,4.47,2014,5,May,2014-05-01
2014-05-12,"Stanley Markers, Easy-Erase",Office Supplies,Central,1,11.235,-11.235,2014,5,May,2014-05-01
2014-05-12,"Acco Binding Machine, Clear",Office Supplies,EMEA,1,20.22,-24.78,2014,5,May,2014-05-01
2014-05-12,"Smead Box, Industrial",Office Supplies,Central Asia,2,22.5,10.98,2014,5,May,2014-05-01
2014-05-12,"Enermax Parchment Paper, Recycled",Office Supplies,South,2,20.4,0.0,2014,5,May,2014-05-01
2014-05-12,Avery 50,Office Supplies,West,3,37.59,17.6673,2014,5,May,2014-05-01
2014-05-12,"Ibico Binding Machine, Durable",Office Supplies,EMEA,1,21.168,-7.422,2014,5,May,2014-05-01
2014-05-12,Telescoping Adjustable Floor Lamp,Furniture,Central,1,7.996,-6.9965,2014,5,May,2014-05-01
2014-05-12,"SanDisk Note Cards, Premium",Office Supplies,Central,2,24.984,-1.696,2014,5,May,2014-05-01
2014-05-12,"Cardinal Hole Reinforcements, Economy",Office Supplies,Central,2,10.68,4.32,2014,5,May,2014-05-01
2014-05-12,Newell 348,Office Supplies,Central,2,5.248,0.5904,2014,5,May,2014-05-01
2014-05-12,Xerox 1927,Office Supplies,Central,2,6.848,2.14,2014,5,May,2014-05-01
2014-06-12,"Epson Inkjet, Wireless",Technology,South,5,925.02,-447.18,2014,6,Jun,2014-06-01
2014-06-12,"Ikea Library with Doors, Traditional",Furniture,Central,2,726.78,319.74,2014,6,Jun,2014-06-01
2014-06-12,"Konica Card Printer, Durable",Technology,North Asia,7,1227.03,73.5,2014,6,Jun,2014-06-01
2014-06-12,"Eldon Frame, Durable",Furniture,South,5,377.6,105.7,2014,6,Jun,2014-06-01
2014-06-12,Fellowes Officeware Wire Shelving,Office Supplies,West,3,215.592,-48.5082,2014,6,Jun,2014-06-01
2014-06-12,"Office Star Swivel Stool, Red",Furniture,North Asia,7,1217.58,267.75,2014,6,Jun,2014-06-01
2014-06-12,"Canon Copy Machine, Laser",Technology,South,2,209.01296,-7.70704,2014,6,Jun,2014-06-01
2014-06-12,"Binney & Smith Canvas, Blue",Office Supplies,North,14,479.36,119.84,2014,6,Jun,2014-06-01
2014-06-12,Global Leather Executive Chair,Furniture,West,1,280.792,35.099,2014,6,Jun,2014-06-01
2014-06-12,"Enermax Flash Drive, Bluetooth",Technology,South,7,290.64,92.82,2014,6,Jun,2014-06-01
2014-06-12,"Acco Binding Machine, Recycled",Office Supplies,Central,5,257.25,64.2,2014,6,Jun,2014-06-01
2014-06-12,"Smead File Cart, Single Width",Office Supplies,South,3,154.656,-5.184,2014,6,Jun,2014-06-01
2014-06-12,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,West,5,385.8,130.2075,2014,6,Jun,2014-06-01
2014-06-12,"Safco Corner Shelving, Pine",Furniture,Africa,4,603.24,205.08,2014,6,Jun,2014-06-01
2014-06-12,"SAFCO Executive Leather Armchair, Black",Furniture,EMEA,1,459.0,215.73,2014,6,Jun,2014-06-01
2014-06-12,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,West,3,122.97,60.2553,2014,6,Jun,2014-06-01
2014-06-12,"Accos Clamps, Metal",Office Supplies,South,6,78.0,37.44,2014,6,Jun,2014-06-01
2014-06-12,"Panasonic Receipt Printer, Wireless",Technology,Africa,2,241.8,62.82,2014,6,Jun,2014-06-01
2014-06-12,"Bush Stackable Bookrack, Mobile",Furniture,South,2,98.808,4.928,2014,6,Jun,2014-06-01
2014-06-12,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,West,4,68.448,7.7004,2014,6,Jun,2014-06-01
2014-06-12,"Jiffy Manila Envelope, Recycled",Office Supplies,South,5,49.62,-31.48,2014,6,Jun,2014-06-01
2014-06-12,"Ames Mailers, Recycled",Office Supplies,Central,6,207.9,4.14,2014,6,Jun,2014-06-01
2014-06-12,"Motorola Audio Dock, Cordless",Technology,Africa,1,176.22,45.81,2014,6,Jun,2014-06-01
2014-06-12,"Fellowes Box, Blue",Office Supplies,Central,3,53.136,3.456,2014,6,Jun,2014-06-01
2014-06-12,"Novimex Color Coded Labels, Laser Printer Compatible",Office Supplies,South,9,111.78,26.73,2014,6,Jun,2014-06-01
2014-06-12,"Rogers Shelving, Single Width",Office Supplies,Africa,2,124.32,9.9,2014,6,Jun,2014-06-01
2014-06-12,"Deflect-O Photo Frame, Erganomic",Furniture,Central,3,151.56,22.68,2014,6,Jun,2014-06-01
2014-06-12,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,West,3,174.42,41.8608,2014,6,Jun,2014-06-01
2014-06-12,"Fellowes Trays, Blue",Office Supplies,Africa,4,229.56,15.96,2014,6,Jun,2014-06-01
2014-06-12,"Rogers File Cart, Single Width",Office Supplies,Africa,1,141.63,36.81,2014,6,Jun,2014-06-01
2014-06-12,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,West,3,61.44,16.5888,2014,6,Jun,2014-06-01
2014-06-12,"Ibico Binding Machine, Economy",Office Supplies,Central,3,154.26,13.86,2014,6,Jun,2014-06-01
2014-06-12,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,West,2,102.96,1.0296,2014,6,Jun,2014-06-01
2014-06-12,"Fiskars Shears, High Speed",Office Supplies,North Asia,2,95.28,31.44,2014,6,Jun,2014-06-01
2014-06-12,"Cardinal 3-Hole Punch, Recycled",Office Supplies,South,5,97.2,0.0,2014,6,Jun,2014-06-01
2014-06-12,"Wilson Jones Binder, Recycled",Office Supplies,Central Asia,3,40.14,17.64,2014,6,Jun,2014-06-01
2014-06-12,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,West,5,88.04,6.603,2014,6,Jun,2014-06-01
2014-06-12,"OIC Staples, Bulk Pack",Office Supplies,South,5,22.68,-9.12,2014,6,Jun,2014-06-01
2014-06-12,"Boston Sketch Pad, Water Color",Office Supplies,EMEA,6,124.272,-177.228,2014,6,Jun,2014-06-01
2014-06-12,Newell 319,Office Supplies,West,1,15.872,1.984,2014,6,Jun,2014-06-01
2014-06-12,"Eldon Light Bulb, Duo Pack",Furniture,North,3,53.046,7.506,2014,6,Jun,2014-06-01
2014-06-12,"Enermax Cards & Envelopes, 8.5 x 11",Office Supplies,Central,2,102.48,9.18,2014,6,Jun,2014-06-01
2014-06-12,"Elite Letter Opener, Steel",Office Supplies,South,3,48.0,21.12,2014,6,Jun,2014-06-01
2014-06-12,Xerox 1939,Office Supplies,West,2,37.94,18.2112,2014,6,Jun,2014-06-01
2014-06-12,"Fellowes Folders, Single Width",Office Supplies,EMEA,1,26.43,10.83,2014,6,Jun,2014-06-01
2014-06-12,"Stiletto Ruler, Serrated",Office Supplies,Africa,4,46.32,15.24,2014,6,Jun,2014-06-01
2014-06-12,"BIC Pens, Easy-Erase",Office Supplies,EMEA,4,58.2,12.72,2014,6,Jun,2014-06-01
2014-06-12,"Sanford Pens, Easy-Erase",Office Supplies,South,2,22.74,5.22,2014,6,Jun,2014-06-01
2014-06-12,"Eldon Door Stop, Black",Furniture,Africa,1,50.16,9.51,2014,6,Jun,2014-06-01
2014-06-12,"Smead Round Labels, Laser Printer Compatible",Office Supplies,Africa,8,55.2,19.68,2014,6,Jun,2014-06-01
2014-06-12,"Jiffy Clasp Envelope, Security-Tint",Office Supplies,Central Asia,2,21.84,4.32,2014,6,Jun,2014-06-01
2014-06-12,"Sanford Highlighters, Blue",Office Supplies,Oceania,4,63.0,18.84,2014,6,Jun,2014-06-01
2014-06-12,"Cardinal Binder, Durable",Office Supplies,Central Asia,3,45.99,13.32,2014,6,Jun,2014-06-01
2014-06-12,"Acco Hole Reinforcements, Durable",Office Supplies,Central,3,24.48,11.43,2014,6,Jun,2014-06-01
2014-06-12,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,West,6,18.288,6.6294,2014,6,Jun,2014-06-01
2014-06-12,"Green Bar Memo Slips, Premium",Office Supplies,South,2,22.6,9.24,2014,6,Jun,2014-06-01
2014-06-12,"Acme Ruler, Easy Grip",Office Supplies,Africa,1,18.33,3.48,2014,6,Jun,2014-06-01
2014-06-12,"Hon Round Labels, Laser Printer Compatible",Office Supplies,Oceania,2,11.988,1.008,2014,6,Jun,2014-06-01
2014-06-12,"Hon Shipping Labels, Adjustable",Office Supplies,Africa,1,9.27,3.24,2014,6,Jun,2014-06-01
2014-06-12,"Sanford Highlighters, Fluorescent",Office Supplies,EMEA,1,6.804,-3.066,2014,6,Jun,2014-06-01
2014-06-12,"Wilson Jones Hole Reinforcements, Recycled",Office Supplies,South,1,1.956,-0.424,2014,6,Jun,2014-06-01
2014-06-12,"Stanley Pens, Easy-Erase",Office Supplies,Africa,1,10.32,4.53,2014,6,Jun,2014-06-01
2014-06-12,"Wilson Jones Index Tab, Clear",Office Supplies,Africa,1,5.91,0.51,2014,6,Jun,2014-06-01
2014-06-12,"OIC #2 Pencils, Medium Soft",Office Supplies,South,2,3.76,1.0904,2014,6,Jun,2014-06-01
2014-06-12,"Avery Binder, Recycled",Office Supplies,EMEA,1,5.304,-1.866,2014,6,Jun,2014-06-01
2014-06-12,"StarTech Calculator, Red",Technology,Central,4,126.174,-0.066,2014,6,Jun,2014-06-01
2014-06-12,"Cardinal Hole Reinforcements, Clear",Office Supplies,Africa,1,4.8,2.19,2014,6,Jun,2014-06-01
2014-06-12,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,South,4,4.572,-3.81,2014,6,Jun,2014-06-01
2014-07-12,"Breville Refrigerator, Black",Office Supplies,Southeast Asia,4,1722.2832,539.4432,2014,7,Jul,2014-07-01
2014-07-12,"Safco Classic Bookcase, Traditional",Furniture,Central Asia,5,2190.75,65.7,2014,7,Jul,2014-07-01
2014-07-12,"Epson Inkjet, White",Technology,Central,3,778.6935,119.0835,2014,7,Jul,2014-07-01
2014-07-12,"Cuisinart Microwave, White",Office Supplies,Central,3,746.82,8.28,2014,7,Jul,2014-07-01
2014-07-12,Logitech P710e Mobile Speakerphone,Technology,West,5,1287.45,244.6155,2014,7,Jul,2014-07-01
2014-07-12,"Advantus Stacking Tray, Black",Furniture,EMEA,6,158.58,44.28,2014,7,Jul,2014-07-01
2014-07-12,"Smead Trays, Wire Frame",Office Supplies,EMEA,6,285.3,37.08,2014,7,Jul,2014-07-01
2014-07-12,"Office Star Chairmat, Black",Furniture,Central Asia,7,443.73,159.6,2014,7,Jul,2014-07-01
2014-07-12,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,East,6,132.6,17.238,2014,7,Jul,2014-07-01
2014-07-12,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,West,5,168.1,43.706,2014,7,Jul,2014-07-01
2014-07-12,"Fiskars Letter Opener, High Speed",Office Supplies,Central,4,109.32,4.32,2014,7,Jul,2014-07-01
